campaign_id,geo,vertical,traffic_source,device,os,bid,daily_budget,impressions,clicks,conversions,spend,revenue,created_at
camp_05708,US,dating,tiktok,desktop,macos,0.095,50,848878,9356,375,817.43,6025.18,2024-05-27 21:00:00
camp_01292,US,ecommerce,tiktok,desktop,macos,0.065,30,647716,5657,208,425.87,8005.42,2024-05-27 22:00:00
camp_04527,FR,nutra,google,mobile,android,0.147,30,173852,2625,228,447.04,6437.87,2024-05-27 22:00:00
camp_00507,FR,crypto,native,desktop,windows,0.407,30,114062,1257,24,517.11,741.07,2024-05-27 22:00:00
camp_01369,US,finance,google,desktop,macos,0.129,10,90697,2141,137,213.29,9034.42,2024-05-27 23:00:00
camp_00364,IN,dating,facebook,tablet,ios,0.955,30,37099,399,4,374.93,18.07,2024-05-28 02:00:00
camp_06425,US,dating,facebook,mobile,android,0.128,10,235576,3997,412,393.41,3025.23,2024-05-28 03:00:00
camp_05482,PH,sweepstakes,tiktok,desktop,macos,0.268,50,393808,4861,117,1498.93,427.75,2024-05-28 04:00:00
camp_07668,IT,crypto,push,tablet,android,0.274,30,185223,4910,197,1198.91,14547.24,2024-05-28 04:00:00
camp_04223,IN,nutra,native,desktop,macos,0.141,20,185395,3791,191,388.36,1750.49,2024-05-28 04:00:00
camp_02146,PH,nutra,push,mobile,android,0.251,20,74639,2073,53,505.56,458.48,2024-05-28 05:00:00
camp_04800,IT,gambling,push,desktop,windows,0.262,50,205511,14018,192,3164.58,6159.52,2024-05-28 05:00:00
camp_01208,TR,gambling,native,desktop,windows,0.214,20,61717,1442,36,217.81,1044.85,2024-05-28 05:00:00
camp_00861,PH,finance,facebook,mobile,android,0.121,30,225565,6728,60,647.64,1041.39,2024-05-28 06:00:00
camp_03915,PL,ecommerce,google,desktop,macos,0.2,20,293568,10656,632,1979.5,8610.23,2024-05-28 07:00:00
camp_02000,ID,gambling,inapp,tablet,android,0.525,50,64063,1722,30,908.14,673.98,2024-05-28 07:00:00
camp_00420,US,gambling,tiktok,mobile,android,0.248,30,45953,1211,81,365.03,14534.96,2024-05-28 07:00:00
camp_01500,PH,nutra,google,mobile,android,0.154,500,4160529,186664,8703,24303.0,35020.57,2024-05-28 08:00:00
camp_05608,BR,crypto,facebook,mobile,ios,0.225,30,142966,4273,85,901.6,2187.32,2024-05-28 08:00:00
camp_00585,ID,ecommerce,google,desktop,macos,0.108,500,6374691,435760,10927,58049.42,58433.6,2024-05-28 08:00:00
camp_00306,US,gambling,google,mobile,ios,0.344,100,135993,6711,305,1704.16,31347.89,2024-05-28 09:00:00
camp_00217,IT,finance,google,desktop,windows,0.465,50,75649,4244,185,1614.53,5695.97,2024-05-28 09:00:00
camp_03878,PH,finance,google,mobile,ios,0.172,500,2958439,155735,2473,32766.35,96384.94,2024-05-28 09:00:00
camp_07416,IN,nutra,google,desktop,windows,0.225,30,197409,11139,99,1925.41,937.42,2024-05-28 10:00:00
camp_05890,TH,nutra,tiktok,mobile,ios,0.173,30,124275,2143,106,263.98,2174.09,2024-05-28 10:00:00
camp_04299,MX,sweepstakes,google,mobile,ios,0.249,50,185321,12647,358,2756.1,1586.89,2024-05-28 10:00:00
camp_03226,DE,gambling,native,mobile,ios,0.202,10,62921,2241,63,515.42,1637.02,2024-05-28 10:00:00
camp_07888,GB,gambling,push,desktop,macos,0.228,10,18555,1042,30,184.53,1813.05,2024-05-28 10:00:00
camp_02017,ID,crypto,inapp,mobile,android,0.23,20,189660,13859,345,2276.67,9647.3,2024-05-28 11:00:00
camp_04209,DE,finance,inapp,mobile,android,0.588,30,121468,5755,230,4201.56,12950.36,2024-05-28 11:00:00
camp_07960,MX,nutra,push,mobile,ios,0.096,50,318047,24124,275,2098.69,2651.1,2024-05-28 11:00:00
camp_06486,TR,nutra,inapp,mobile,android,0.095,50,367876,16977,634,1880.58,6528.99,2024-05-28 12:00:00
camp_00299,FR,dating,inapp,desktop,windows,0.365,100,305093,13641,816,4931.38,30456.73,2024-05-28 12:00:00
camp_01278,US,ecommerce,google,tablet,android,0.161,100,613335,27093,1613,5273.98,37761.78,2024-05-28 12:00:00
camp_02777,US,nutra,google,desktop,macos,0.363,10,14783,1833,203,667.18,7637.43,2024-05-28 13:00:00
camp_03619,GB,gambling,push,mobile,ios,0.191,30,121508,9049,251,1921.16,8865.86,2024-05-28 13:00:00
camp_04136,BR,sweepstakes,google,mobile,android,0.274,30,87116,3282,112,947.16,348.01,2024-05-28 13:00:00
camp_05850,US,nutra,facebook,mobile,android,0.292,50,240576,7661,560,1778.37,18068.55,2024-05-28 14:00:00
camp_02395,TR,ecommerce,facebook,mobile,ios,0.276,500,1719930,48662,3756,10668.73,46860.15,2024-05-28 14:00:00
camp_07101,FR,crypto,inapp,mobile,android,1.1,10,14584,617,12,799.04,1768.33,2024-05-28 14:00:00
camp_05609,DE,finance,tiktok,mobile,android,0.253,100,194605,9422,654,2791.77,117678.34,2024-05-28 14:00:00
camp_02982,MX,ecommerce,tiktok,mobile,android,0.108,10,102933,2757,83,342.34,359.79,2024-05-28 14:00:00
camp_06021,BR,dating,push,desktop,windows,0.187,50,278568,24615,599,4049.18,2792.1,2024-05-28 14:00:00
camp_07167,ID,ecommerce,google,desktop,windows,0.099,50,1030177,61569,2034,7915.27,8730.05,2024-05-28 15:00:00
camp_00885,JP,ecommerce,inapp,mobile,ios,0.142,10,48825,2492,156,438.09,4054.54,2024-05-28 15:00:00
camp_07969,TH,crypto,push,tablet,ios,0.395,100,124076,5829,67,2167.47,1323.51,2024-05-28 15:00:00
camp_00098,MX,nutra,google,mobile,ios,0.314,200,950996,32488,1758,8640.29,36620.52,2024-05-28 17:00:00
camp_05709,US,crypto,facebook,mobile,ios,0.272,50,115967,3320,116,842.75,26447.16,2024-05-28 17:00:00
camp_05085,IT,crypto,google,desktop,macos,0.365,50,189164,7483,225,2844.72,31935.98,2024-05-28 17:00:00
camp_07588,US,finance,native,mobile,ios,0.423,10,46235,834,41,307.97,1360.66,2024-05-28 18:00:00
camp_06390,US,crypto,google,mobile,android,0.051,200,2688317,87913,4155,5796.33,270367.02,2024-05-28 18:00:00
camp_05448,BR,finance,facebook,mobile,ios,0.166,50,397989,7497,160,1247.95,6567.92,2024-05-28 18:00:00
camp_00492,US,gambling,facebook,mobile,android,0.177,50,172590,5581,125,831.32,15538.61,2024-05-28 18:00:00
camp_07847,JP,gambling,google,tablet,android,0.172,200,874485,24901,619,4548.39,37048.87,2024-05-28 19:00:00
camp_07567,GB,gambling,google,mobile,android,0.345,100,293251,7096,278,3051.25,18012.68,2024-05-28 20:00:00
camp_07055,DE,nutra,push,mobile,android,0.184,50,381421,16072,849,3761.99,20701.46,2024-05-28 20:00:00
camp_00690,IT,gambling,google,tablet,android,0.305,100,390161,8370,171,2726.06,2655.17,2024-05-28 20:00:00
camp_04534,DE,gambling,tiktok,desktop,macos,0.132,50,415768,11773,402,1931.18,16145.69,2024-05-28 20:00:00
camp_05988,US,dating,facebook,mobile,android,0.064,10,148882,3186,182,153.89,1884.83,2024-05-28 21:00:00
camp_07342,US,ecommerce,tiktok,mobile,ios,0.424,100,93124,1400,66,636.55,2043.11,2024-05-28 22:00:00
camp_00318,US,sweepstakes,inapp,tablet,android,1.512,100,150119,2380,47,3524.16,441.82,2024-05-28 23:00:00
camp_01190,MX,crypto,facebook,mobile,android,0.193,50,326891,3220,56,802.09,730.32,2024-05-28 23:00:00
camp_00548,US,finance,google,mobile,android,0.333,200,510862,8117,606,2666.33,24086.15,2024-05-28 23:00:00
camp_01350,PH,crypto,inapp,mobile,ios,0.462,50,145645,4888,58,2605.0,3375.86,2024-05-29 02:00:00
camp_03754,TH,ecommerce,google,desktop,macos,0.152,50,507393,13302,342,2295.85,3570.62,2024-05-29 04:00:00
camp_02642,PL,ecommerce,facebook,mobile,android,0.22,50,276625,5550,353,1003.77,3992.99,2024-05-29 04:00:00
camp_01765,US,sweepstakes,facebook,mobile,android,0.117,30,273668,4829,169,585.96,3205.47,2024-05-29 04:00:00
camp_03171,IT,gambling,facebook,mobile,ios,0.113,30,301013,5507,124,778.13,4073.16,2024-05-29 06:00:00
camp_02083,GB,sweepstakes,push,mobile,ios,0.264,30,52469,2023,127,411.24,987.64,2024-05-29 06:00:00
camp_00704,PH,nutra,google,tablet,android,0.265,100,471270,14666,451,3374.14,9147.72,2024-05-29 07:00:00
camp_04716,US,nutra,facebook,mobile,ios,0.082,100,1909118,52363,3888,5240.21,149469.05,2024-05-29 07:00:00
camp_01286,IN,finance,push,tablet,android,0.438,200,767105,38294,390,20325.37,3312.22,2024-05-29 08:00:00
camp_02938,TH,finance,facebook,desktop,windows,0.11,50,572940,54045,1245,4474.1,14815.8,2024-05-29 09:00:00
camp_02775,GB,ecommerce,google,mobile,ios,0.565,100,243342,22956,2591,16504.46,50761.98,2024-05-29 09:00:00
camp_05086,BR,gambling,push,mobile,android,0.354,100,112702,12812,178,4662.43,1500.6,2024-05-29 10:00:00
camp_07130,IT,nutra,google,mobile,ios,0.337,100,690223,24940,1148,10225.38,47267.78,2024-05-29 10:00:00
camp_03355,TH,nutra,push,desktop,macos,0.611,20,25067,1659,25,1184.14,200.79,2024-05-29 10:00:00
camp_04735,US,crypto,push,desktop,macos,0.141,100,957476,77153,2192,7620.22,213893.14,2024-05-29 10:00:00
camp_03882,BR,ecommerce,google,mobile,android,0.199,100,451307,31510,1377,5382.3,11651.39,2024-05-29 11:00:00
camp_06669,NG,ecommerce,native,mobile,ios,0.247,50,382815,11833,158,2293.2,248.04,2024-05-29 11:00:00
camp_05080,TH,crypto,tiktok,tablet,ios,0.33,10,33145,678,22,239.13,423.18,2024-05-29 12:00:00
camp_04572,US,ecommerce,google,tablet,ios,0.115,30,487801,23047,2162,2993.29,72979.26,2024-05-29 12:00:00
camp_00979,PL,crypto,google,mobile,ios,0.158,20,132124,3874,96,671.14,2605.46,2024-05-29 13:00:00
camp_03374,GB,finance,google,desktop,macos,0.085,30,228345,16576,434,1151.09,18362.22,2024-05-29 13:00:00
camp_00877,US,dating,native,desktop,windows,0.152,30,139503,9704,541,1538.62,30151.29,2024-05-29 13:00:00
camp_02463,DE,gambling,facebook,mobile,ios,0.477,10,13436,520,9,219.24,219.25,2024-05-29 14:00:00
camp_05379,GB,finance,google,mobile,android,0.039,30,739231,35623,1668,1605.71,92376.54,2024-05-29 14:00:00
camp_07992,US,dating,facebook,mobile,android,0.443,10,19624,713,50,382.8,1480.27,2024-05-29 14:00:00
camp_06740,PH,nutra,tiktok,mobile,ios,0.682,10,4533,109,9,93.17,81.33,2024-05-29 15:00:00
camp_02155,PL,dating,tiktok,mobile,ios,0.163,200,632134,14866,1041,1960.37,8690.31,2024-05-29 16:00:00
camp_02669,MX,gambling,inapp,desktop,windows,0.093,50,572448,32951,614,2811.47,5925.8,2024-05-29 16:00:00
camp_02264,IT,gambling,google,desktop,macos,0.203,100,543173,25083,338,3924.41,15089.19,2024-05-29 16:00:00
camp_02519,PL,ecommerce,push,mobile,ios,0.489,20,36429,1044,53,542.08,968.78,2024-05-29 16:00:00
camp_02092,GB,nutra,google,mobile,android,0.255,30,94594,4181,155,1133.97,6399.41,2024-05-29 16:00:00
camp_06744,PL,finance,native,mobile,ios,0.198,10,23928,599,17,123.6,420.78,2024-05-29 17:00:00
camp_03417,PL,gambling,push,desktop,macos,0.259,30,87141,7096,118,1763.37,5241.76,2024-05-29 18:00:00
camp_07076,IN,dating,facebook,mobile,android,0.325,200,367720,8430,148,2161.97,575.9,2024-05-29 18:00:00
camp_05783,GB,crypto,google,desktop,windows,0.222,10,64714,1625,72,280.04,9243.45,2024-05-29 19:00:00
camp_03328,GB,finance,facebook,desktop,windows,0.116,30,142520,5475,243,566.6,19028.44,2024-05-29 19:00:00
camp_06001,GB,nutra,facebook,mobile,ios,0.236,10,46595,1446,84,262.34,4353.19,2024-05-29 19:00:00
camp_01618,US,gambling,push,mobile,android,0.217,50,236777,6832,314,1645.48,16904.27,2024-05-29 19:00:00
camp_07728,IN,nutra,facebook,mobile,android,0.542,50,144279,4173,107,1882.4,886.55,2024-05-29 19:00:00
camp_01044,US,crypto,facebook,mobile,android,0.038,50,1266229,31783,814,944.51,34039.59,2024-05-29 20:00:00
camp_04502,BR,crypto,google,desktop,macos,0.257,20,70059,1512,18,471.14,350.6,2024-05-29 20:00:00
camp_03520,BR,sweepstakes,google,mobile,android,0.366,30,113991,3866,150,1228.47,626.96,2024-05-29 20:00:00
camp_02629,GB,gambling,google,desktop,macos,0.384,30,42643,1672,65,579.28,1985.13,2024-05-29 20:00:00
camp_06805,DE,gambling,tiktok,mobile,android,0.153,30,174645,2315,35,382.9,2343.98,2024-05-29 21:00:00
camp_05115,IT,gambling,inapp,mobile,ios,0.465,30,89574,1526,35,805.21,2433.99,2024-05-29 21:00:00
camp_02761,PL,gambling,inapp,mobile,ios,0.265,30,87968,1496,30,316.85,908.05,2024-05-29 21:00:00
camp_07387,PL,dating,native,desktop,windows,0.126,50,836445,10174,526,926.17,3721.8,2024-05-29 22:00:00
camp_03202,US,finance,facebook,desktop,windows,0.229,30,62500,1116,31,282.82,4479.87,2024-05-30 02:00:00
camp_03084,TR,gambling,facebook,desktop,macos,0.139,30,151876,4943,112,713.7,5413.15,2024-05-30 04:00:00
camp_01901,IN,dating,google,desktop,macos,0.201,50,85120,2631,42,579.33,108.92,2024-05-30 04:00:00
camp_07691,TH,ecommerce,google,desktop,macos,0.398,10,22209,550,40,164.02,382.46,2024-05-30 05:00:00
camp_04678,US,crypto,native,desktop,macos,0.81,20,20310,682,33,469.53,2350.85,2024-05-30 06:00:00
camp_01550,US,crypto,push,mobile,android,0.215,10,16776,581,15,110.27,468.4,2024-05-30 06:00:00
camp_04403,TH,gambling,google,mobile,android,0.06,50,1168090,34166,593,1902.7,17091.31,2024-05-30 06:00:00
camp_06329,US,sweepstakes,facebook,mobile,ios,0.62,10,45177,2026,111,1336.74,1952.76,2024-05-30 08:00:00
camp_07333,MX,dating,facebook,mobile,ios,0.761,100,145353,8161,379,6818.73,1304.2,2024-05-30 08:00:00
camp_04556,DE,gambling,native,mobile,ios,0.766,200,624004,16782,1234,14896.54,86466.27,2024-05-30 08:00:00
camp_03675,IN,dating,google,mobile,android,0.233,50,622655,20392,173,5512.83,910.22,2024-05-30 08:00:00
camp_02911,IN,finance,google,mobile,android,0.251,10,60168,4770,70,1022.54,1040.31,2024-05-30 08:00:00
camp_06172,IN,gambling,inapp,mobile,android,0.173,50,311162,15799,252,2848.92,2959.88,2024-05-30 09:00:00
camp_07821,MX,ecommerce,google,mobile,android,0.087,20,348442,16623,425,1611.59,5960.92,2024-05-30 09:00:00
camp_04117,BR,nutra,facebook,mobile,ios,0.24,30,58076,2021,37,438.77,994.92,2024-05-30 09:00:00
camp_04468,IT,finance,native,desktop,macos,0.266,50,213763,11439,325,2152.35,18436.29,2024-05-30 09:00:00
camp_00921,IT,nutra,tiktok,tablet,ios,0.071,10,96683,3448,114,258.06,1896.78,2024-05-30 09:00:00
camp_05790,IN,sweepstakes,inapp,mobile,ios,0.553,50,104721,5930,103,2902.0,141.46,2024-05-30 09:00:00
camp_06788,DE,dating,google,tablet,ios,0.105,100,2408599,119906,4558,10477.19,61266.78,2024-05-30 09:00:00
camp_06444,PH,dating,google,desktop,macos,0.221,10,34470,2503,61,400.88,162.94,2024-05-30 09:00:00
camp_01640,US,ecommerce,google,desktop,macos,0.597,50,25221,1688,55,781.23,1820.86,2024-05-30 10:00:00
camp_06810,TH,finance,push,mobile,ios,0.389,50,263610,19948,372,7365.32,5154.02,2024-05-30 10:00:00
camp_04518,DE,ecommerce,native,mobile,android,0.089,200,1486094,63522,3451,4301.37,38742.67,2024-05-30 11:00:00
camp_02850,TR,crypto,push,mobile,android,0.252,10,31071,1597,20,388.1,225.1,2024-05-30 11:00:00
camp_04722,DE,dating,facebook,mobile,ios,0.306,30,54106,1969,80,742.46,1120.72,2024-05-30 11:00:00
camp_03859,DE,crypto,native,desktop,windows,0.745,500,1063928,42167,1865,31176.94,148693.89,2024-05-30 11:00:00
camp_07524,JP,nutra,native,desktop,macos,0.182,50,187340,8913,1638,2099.05,115283.87,2024-05-30 12:00:00
camp_07042,JP,nutra,facebook,mobile,android,0.24,10,56223,1874,102,439.09,11085.78,2024-05-30 12:00:00
camp_00422,DE,finance,tiktok,mobile,android,0.228,50,228728,5969,469,1579.51,17129.16,2024-05-30 12:00:00
camp_00329,FR,nutra,native,mobile,android,0.787,20,75580,850,43,533.94,1821.77,2024-05-30 12:00:00
camp_07000,ID,gambling,facebook,desktop,macos,0.282,500,2529800,213863,4136,63071.63,115870.02,2024-05-30 12:00:00
camp_04363,PL,finance,google,mobile,android,0.277,50,422684,16421,824,3830.99,31816.51,2024-05-30 12:00:00
camp_00486,ID,dating,google,tablet,ios,0.447,100,205573,6432,146,2985.67,1284.55,2024-05-30 13:00:00
camp_04934,US,finance,facebook,mobile,ios,0.208,10,26758,872,60,233.35,1421.11,2024-05-30 13:00:00
camp_06608,PL,crypto,google,mobile,android,0.357,50,279828,11152,130,3477.21,6611.97,2024-05-30 13:00:00
camp_07853,TH,ecommerce,tiktok,mobile,android,0.285,20,87043,2572,55,727.96,410.8,2024-05-30 14:00:00
camp_07208,IT,dating,google,mobile,ios,0.627,30,57271,2941,176,1737.23,2245.59,2024-05-30 14:00:00
camp_03908,TH,finance,inapp,desktop,windows,0.24,500,7839212,486503,28074,140197.97,787110.92,2024-05-30 14:00:00
camp_03716,IN,finance,push,mobile,ios,0.899,100,102074,8467,251,7008.82,2839.61,2024-05-30 14:00:00
camp_01028,MX,nutra,facebook,mobile,android,0.27,30,120316,11206,474,2444.92,17787.57,2024-05-30 14:00:00
camp_01397,NG,sweepstakes,native,desktop,windows,0.525,50,54120,1828,30,1137.11,83.22,2024-05-30 14:00:00
camp_02815,US,dating,facebook,mobile,android,0.154,20,218948,8193,462,902.21,7259.38,2024-05-30 15:00:00
camp_01606,DE,finance,tiktok,tablet,ios,0.16,20,162280,3760,179,578.73,12165.31,2024-05-30 15:00:00
camp_00067,MX,nutra,google,desktop,macos,0.19,30,276287,24184,1274,4475.26,16230.76,2024-05-30 16:00:00
camp_04218,US,gambling,facebook,desktop,macos,0.122,200,1731893,53091,3208,7468.31,172572.52,2024-05-30 16:00:00
camp_02891,JP,crypto,native,mobile,ios,0.06,100,1074005,20295,925,1197.39,88235.4,2024-05-30 17:00:00
camp_02584,TH,dating,native,desktop,windows,0.298,50,232791,4774,92,1774.62,617.89,2024-05-30 18:00:00
camp_00115,FR,dating,google,mobile,android,0.224,30,208083,8054,269,1652.16,4614.37,2024-05-30 18:00:00
camp_04767,US,crypto,facebook,desktop,macos,0.102,10,81270,3709,130,411.41,9795.02,2024-05-30 18:00:00
camp_02041,PH,ecommerce,google,mobile,ios,0.223,50,362616,13747,415,3779.27,2063.26,2024-05-30 18:00:00
camp_03182,MX,finance,google,mobile,android,0.352,50,285404,8697,236,3135.05,5052.73,2024-05-30 18:00:00
camp_02490,US,ecommerce,facebook,mobile,ios,0.112,30,742054,12678,370,1587.73,8463.7,2024-05-30 19:00:00
camp_02753,US,gambling,push,mobile,ios,0.226,10,64538,3316,122,762.36,5074.1,2024-05-30 19:00:00
camp_02023,IT,finance,native,mobile,ios,0.225,30,140886,2084,56,497.09,4509.95,2024-05-30 20:00:00
camp_01810,DE,sweepstakes,native,mobile,android,0.437,30,42805,733,26,272.21,203.15,2024-05-30 20:00:00
camp_05361,US,ecommerce,push,mobile,ios,0.125,20,79585,4264,297,459.4,10861.59,2024-05-30 20:00:00
camp_02681,GB,dating,tiktok,desktop,windows,0.078,50,1186504,26650,1498,1476.7,11883.08,2024-05-30 20:00:00
camp_01781,GB,ecommerce,google,desktop,macos,1.058,100,69676,1875,114,1773.44,2655.73,2024-05-30 21:00:00
camp_01514,PL,ecommerce,facebook,desktop,macos,0.174,30,82309,1176,23,146.08,453.63,2024-05-30 23:00:00
camp_06915,PL,nutra,google,tablet,ios,0.295,30,115183,2664,99,722.09,2067.06,2024-05-31 04:00:00
camp_02970,MX,ecommerce,facebook,desktop,macos,0.197,30,206439,7069,187,1725.09,1832.24,2024-05-31 06:00:00
camp_01682,TH,nutra,google,desktop,windows,0.39,200,1607540,49251,1683,19934.51,10571.51,2024-05-31 06:00:00
camp_06763,BR,gambling,push,mobile,android,1.526,50,25040,1490,46,2060.75,909.25,2024-05-31 07:00:00
camp_04611,ID,gambling,tiktok,desktop,windows,0.414,500,1334927,39797,605,16242.55,16831.77,2024-05-31 07:00:00
camp_05963,PL,finance,tiktok,mobile,ios,0.247,30,109683,4840,118,1058.72,4743.78,2024-05-31 07:00:00
camp_02803,US,crypto,google,mobile,ios,0.161,50,538535,20997,657,2647.07,38833.38,2024-05-31 09:00:00
camp_06360,US,finance,google,mobile,android,0.476,10,34666,2360,140,1251.19,7389.9,2024-05-31 09:00:00
camp_03897,PH,ecommerce,google,mobile,ios,0.972,100,67814,4896,72,5752.7,552.85,2024-05-31 10:00:00
camp_01940,GB,ecommerce,native,mobile,android,0.219,50,476125,15093,1989,4123.92,32274.84,2024-05-31 10:00:00
camp_00278,US,gambling,facebook,mobile,ios,0.435,100,149631,6731,539,2383.53,68075.6,2024-05-31 10:00:00
camp_07664,DE,nutra,tiktok,desktop,windows,0.068,30,832121,26448,1372,1451.81,45010.68,2024-05-31 10:00:00
camp_01855,TH,ecommerce,tiktok,desktop,windows,0.165,100,441907,13065,919,2719.2,2539.42,2024-05-31 11:00:00
camp_06776,US,finance,inapp,mobile,android,0.265,50,86677,4640,276,1145.7,11505.82,2024-05-31 11:00:00
camp_07151,US,gambling,native,mobile,android,0.311,50,235586,3831,410,1297.47,29032.7,2024-05-31 11:00:00
camp_01654,PL,finance,tiktok,desktop,macos,0.314,100,268982,7137,229,2605.3,5220.82,2024-05-31 12:00:00
camp_06552,DE,gambling,google,mobile,android,0.387,50,199776,9968,548,2993.49,36960.09,2024-05-31 12:00:00
camp_05383,BR,finance,google,mobile,android,0.226,20,36457,1895,103,359.62,3459.17,2024-05-31 12:00:00
camp_01371,PL,nutra,google,mobile,ios,0.127,10,42477,3160,158,352.99,1156.16,2024-05-31 12:00:00
camp_01364,US,dating,facebook,mobile,android,0.269,50,179852,5625,200,1533.17,1146.01,2024-05-31 12:00:00
camp_02915,IN,finance,google,mobile,android,0.269,200,486502,29415,510,6841.32,7875.89,2024-05-31 13:00:00
camp_02468,FR,crypto,facebook,mobile,android,0.068,20,320896,9325,412,499.82,13609.2,2024-05-31 14:00:00
camp_02276,IN,finance,push,mobile,ios,0.201,200,491120,21064,388,4664.61,5600.67,2024-05-31 14:00:00
camp_03933,PH,ecommerce,google,desktop,windows,0.112,30,440243,16791,437,1840.4,2492.5,2024-05-31 14:00:00
camp_06392,IN,dating,google,desktop,windows,0.094,10,141571,8070,99,731.72,687.08,2024-05-31 15:00:00
camp_07828,TR,nutra,facebook,mobile,android,0.877,30,23492,896,18,845.6,77.15,2024-05-31 15:00:00
camp_02672,BR,nutra,facebook,desktop,macos,0.239,20,77821,2669,85,799.16,731.75,2024-05-31 15:00:00
camp_05969,DE,finance,google,mobile,ios,0.464,50,113922,7918,417,4601.03,22007.04,2024-05-31 15:00:00
camp_07328,TH,ecommerce,tiktok,mobile,android,0.228,30,40850,1260,24,366.83,108.4,2024-05-31 15:00:00
camp_00939,PH,nutra,push,mobile,android,0.318,500,1780992,181092,5761,62716.51,35268.68,2024-05-31 15:00:00
camp_07335,JP,gambling,google,desktop,windows,0.653,100,388951,20561,1037,13751.35,58985.85,2024-05-31 15:00:00
camp_05978,TH,finance,push,mobile,android,0.144,50,336199,25839,519,3149.07,9121.58,2024-05-31 16:00:00
camp_04899,US,gambling,push,desktop,windows,0.467,30,61034,2225,73,1015.53,8266.73,2024-05-31 16:00:00
camp_01077,PL,ecommerce,push,desktop,macos,0.417,50,119518,7762,314,3139.82,8027.96,2024-05-31 16:00:00
camp_00087,GB,dating,push,mobile,android,0.158,20,28540,1056,55,186.58,2277.1,2024-05-31 16:00:00
camp_00712,FR,dating,facebook,tablet,android,0.428,50,199022,7284,132,3268.23,4156.79,2024-05-31 17:00:00
camp_00025,TR,finance,facebook,mobile,ios,0.044,50,1531837,49854,1123,2668.95,19298.93,2024-05-31 18:00:00
camp_02925,MX,finance,inapp,mobile,android,0.126,50,633750,14082,642,1944.76,8465.87,2024-05-31 20:00:00
camp_05990,US,nutra,push,mobile,ios,0.367,100,320672,11064,1277,3590.04,97468.68,2024-05-31 22:00:00
camp_01336,US,nutra,push,desktop,windows,0.182,10,40471,671,78,116.6,4484.57,2024-05-31 23:00:00
camp_01873,IN,crypto,tiktok,desktop,macos,0.215,50,397171,4273,46,744.89,507.26,2024-06-01 00:00:00
camp_02845,IT,nutra,push,mobile,ios,0.144,20,134514,3622,114,432.06,2138.51,2024-06-01 01:00:00
camp_05952,US,crypto,tiktok,mobile,android,0.076,10,168407,2477,98,183.56,5256.97,2024-06-01 05:00:00
camp_01595,IN,gambling,inapp,mobile,ios,0.149,20,97695,3273,66,448.61,1364.91,2024-06-01 06:00:00
camp_05530,BR,dating,google,tablet,android,0.405,20,122505,3861,90,1472.95,620.7,2024-06-01 07:00:00
camp_07650,US,gambling,tiktok,mobile,android,0.347,100,318174,7558,300,3128.03,13769.02,2024-06-01 07:00:00
camp_00956,FR,ecommerce,native,mobile,android,0.268,50,343963,13804,558,4530.51,11058.6,2024-06-01 08:00:00
camp_06884,GB,ecommerce,native,desktop,windows,0.233,200,1521091,35152,6471,10318.05,125197.14,2024-06-01 08:00:00
camp_06353,IN,ecommerce,push,desktop,windows,0.5,50,151858,11883,282,4945.36,2272.47,2024-06-01 08:00:00
camp_02218,MX,crypto,facebook,mobile,android,0.243,100,293948,13244,118,2299.34,1730.01,2024-06-01 08:00:00
camp_01009,JP,ecommerce,tiktok,mobile,ios,0.505,100,292333,7675,643,4824.31,16838.46,2024-06-01 09:00:00
camp_03477,US,ecommerce,google,mobile,android,0.158,50,406513,19426,2069,2293.77,33436.82,2024-06-01 10:00:00
camp_03733,IN,sweepstakes,tiktok,desktop,windows,0.141,30,142750,3400,53,396.29,134.04,2024-06-01 12:00:00
camp_04458,IT,dating,google,desktop,windows,0.102,50,765591,61917,1845,4902.6,57556.0,2024-06-01 12:00:00
camp_03633,IN,ecommerce,facebook,mobile,ios,0.616,100,114837,3851,51,1671.41,189.91,2024-06-01 12:00:00
camp_05903,NG,ecommerce,facebook,desktop,windows,0.272,20,47607,2754,43,830.24,224.57,2024-06-01 13:00:00
camp_07157,TH,crypto,tiktok,mobile,ios,0.246,100,350463,10977,279,2596.44,18908.38,2024-06-01 13:00:00
camp_03409,US,dating,tiktok,desktop,macos,0.074,30,514717,16851,1335,1346.67,35999.52,2024-06-01 14:00:00
camp_01858,IN,ecommerce,push,mobile,android,0.081,50,257986,10345,171,1030.69,1061.54,2024-06-01 15:00:00
camp_01134,PH,ecommerce,native,mobile,android,0.69,50,37959,1044,42,649.74,105.64,2024-06-01 16:00:00
camp_04193,US,sweepstakes,facebook,tablet,ios,0.07,200,2362343,76839,1780,4904.61,58111.34,2024-06-01 16:00:00
camp_01156,JP,nutra,native,mobile,ios,0.126,200,2147221,68314,3495,7469.34,238913.34,2024-06-01 17:00:00
camp_04787,DE,gambling,google,desktop,windows,0.217,50,400124,26860,532,5137.77,40858.19,2024-06-01 17:00:00
camp_06212,MX,finance,native,desktop,windows,0.112,50,635732,13940,339,1914.33,4749.81,2024-06-01 17:00:00
camp_07487,PH,finance,facebook,mobile,android,0.178,500,3331215,77991,3192,13823.73,53822.39,2024-06-01 18:00:00
camp_04062,FR,gambling,push,mobile,ios,0.179,30,159015,7956,136,1678.27,5514.41,2024-06-01 18:00:00
